Time (s),Volume (m^3),NH2_X(8),NH_X(9),NHO_X(10),H2O_X(11),He,NOX,OX,NX,OHX,NH3X,Ar,Ne,X(1),O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),HX(13)
0.0002008805958954959,0.04813658495077032,3.742125649630728e-15,4.420318557101508e-09,1.3243805129111988e-12,2.702339294457149e-10,0.054,1.9906549535620445e-05,0.024832867882731452,0.003594702319050579,2.6627127293516507e-10,3.4289025095446555e-07,0.0,0.0,3.803940236308137e-05,0.8648555667455261,0.005436083710445995,4.7144608134554974e-06,3.187136967228437e-10,0.06237559955978989,7.509692783954463e-09,5.956010129456417e-13
0.00020162668493478478,0.04813658495077032,3.726976740325265e-15,4.409944499123164e-09,1.323952154962383e-12,2.6964784266761626e-10,0.054,1.9980999703052245e-05,0.024832956976820426,0.0035946163396693227,2.6573530818335033e-10,3.421973012181157e-07,0.0,0.0,3.796254193663779e-05,0.8648554671498498,0.005436119300520201,4.7320347599109705e-06,3.2061920879460147e-10,0.06237557653005185,7.56593162647024e-09,5.931897757598755e-13
0.00020237277397407364,0.04813658495077032,3.7120048346707455e-15,4.399675529270838e-09,1.3235276298128514e-12,2.6906759691671947e-10,0.054,2.0055448143298004e-05,0.024833045414495936,0.0035945302677758122,2.652045301848351e-10,3.415110573781537e-07,0.0,0.0,3.788642534104514e-05,0.864855367954712,0.005436154747436863,4.749607865233329e-06,3.2252646183477394e-10,0.0623755535890056,7.622379055494371e-09,5.908067303017353e-13
0.0002031188630133625,0.04813658495077032,3.697207337260802e-15,4.389510326794203e-09,1.323106893190253e-12,2.6849312102566266e-10,0.054,2.0129894852527727e-05,0.02483313320342905,0.0035944441044887102,2.646788782317789e-10,3.4083144094352297e-07,0.0,0.0,3.781104387035793e-05,0.8648552691554448,0.005436190052864276,4.767180128543663e-06,3.244354257272287e-10,0.06237553073561796,7.679035054648867e-09,5.884514628901263e-13
0.00020386495205265137,0.04813658495077032,3.6825816998518405e-15,4.3794475917980256e-09,1.3226899014452076e-12,2.6792434491644686e-10,0.054,2.020433982695719e-05,0.024833220351178742,0.0035943578509103438,2.6415829250321033e-10,3.401583745701137e-07,0.0,0.0,3.773638894583908e-05,0.864855170747449,0.005436225218446361,4.7847515489739815e-06,3.26346070575457e-10,0.06237550796887082,7.735899607546799e-09,5.861235673679088e-13
0.00020461104109194023,0.04813658495077032,3.6681254203791415e-15,4.369486044856496e-09,1.32227661157431e-12,2.673611995799351e-10,0.054,2.0278783062847266e-05,0.024833306865193895,0.0035942715081270053,2.636427140503644e-10,3.394917820399701e-07,0.0,0.0,3.766245211365513e-05,0.8648550727261919,0.0054362602458031,4.802322125667053e-06,3.2825836670256923e-10,0.06237548528776092,7.79297269779245e-09,5.838226449441819e-13
0.0002053571301312291,0.04813658495077032,3.6538360419733815e-15,4.3596244266020855e-09,1.3218669811856237e-12,2.6680361705584587e-10,0.054,2.035322455650328e-05,0.024833392752815375,0.003594185077209234,2.631320847791102e-10,3.388315882409734e-07,0.0,0.0,3.758922504262156e-05,0.864854975087207,0.005436295136530964,4.819891857776262e-06,3.3017228465126805e-10,0.06237546269129953,7.850254308981425e-09,5.815483040380218e-13
0.00020610321917051796,0.04813658495077032,3.6397111519045216e-15,4.3498614973131955e-09,1.3214609684440042e-12,2.662515304126003e-10,0.054,2.0427664304274356e-05,0.024833478021277874,0.003594098559212104,2.6262634743369865e-10,3.381777191469534e-07,0.0,0.0,3.751669952199693e-05,0.864854877826092,0.005436329892203344,4.837460744465439e-06,3.320877951837985e-10,0.0623754401785122,7.907744424700783e-09,5.793001601099572e-13
0.00020684930820980682,0.04813658495077032,3.625748380678187e-15,4.34019603658024e-09,1.3210585321391238e-12,2.6570487372812417e-10,0.054,2.0502102302552756e-05,0.02483356267771188,0.0035940119551755014,2.621254455854554e-10,3.375301017982114e-07,0.0,0.0,3.744486745932462e-05,0.8648547809385082,0.005436364514370958,4.855028784908718e-06,3.340048692818732e-10,0.062375417748438584,7.965443028529174e-09,5.770778355161829e-13
0.00020752078834516678,0.04813658495077032,3.6133185739424006e-15,4.331579464137733e-09,1.3206993637695018e-12,2.652174716411633e-10,0.054,2.0569095002239595e-05,0.024833638351028947,0.003593933938826249,2.6167872228723877e-10,3.369525319696997e-07,0.0,0.0,3.7380804914699066e-05,0.8648546940555163,0.00543639556143896,4.870839297093028e-06,3.357315490118477e-10,0.062375397631309906,8.017550015729016e-09,5.750995122370049e-13
0.00020819226848052674,0.04813658495077032,3.601016530112018e-15,4.323040004755447e-09,1.3203430301640964e-12,2.6473436855324545e-10,0.054,2.0636086279379065e-05,0.0248337135393508,0.00359385585435248,2.6123583068422644e-10,3.363799160818122e-07,0.0,0.0,3.7317291873141435e-05,0.8648546074685446,0.005436426502705516,4.8866491225695865e-06,3.374594510574215e-10,0.06237537757973172,8.069825853006395e-09,5.731415363079706e-13
0.00020872798086548592,0.04813658495077032,3.591292385197245e-15,4.316281885959886e-09,1.320060757915262e-12,2.643519971603378e-10,0.054,2.068953145040047e-05,0.024833773180736537,0.003593793509547123,2.608852096030748e-10,3.359265969789055e-07,0.0,0.0,3.726701093380143e-05,0.8648545385990059,0.0054364511127532105,4.899261838743541e-06,3.3883884828606113e-10,0.062375361628977465,8.11165303007821e-09,5.7159386406787e-13
0.0002092636932504451,0.04813658495077032,3.581647694571264e-15,4.309571880774208e-09,1.3197802571648608e-12,2.639723096654886e-10,0.054,2.0742975713075333e-05,0.024833832519104596,0.0035937311222091436,2.6053698243254855e-10,3.3547637292274415e-07,0.0,0.0,3.721707330483849e-05,0.8648544699144268,0.005436475656693939,4.9118741171670836e-06,3.4021899989328174e-10,0.06237534571918084,8.15358766616425e-09,5.700588454044304e-13
0.00020979940563540427,0.04813658495077032,3.5720816471827875e-15,4.30290956709746e-09,1.31950151352949e-12,2.6359528322128156e-10,0.054,2.0796419066135402e-05,0.024833891556933618,0.0035936686927000353,2.6019112955561766e-10,3.350292185519458e-07,0.0,0.0,3.7167476173239367e-05,0.8648544014132995,0.005436500135066745,4.924485957550557e-06,3.41599895491927e-10,0.06237532985000802,8.195629755172423e-09,5.685363510650207e-13
0.00021028154678186755,0.04813658495077032,3.5635387824617254e-15,4.296953915897693e-09,1.3192521348360433e-12,2.632582159323427e-10,0.054,2.0844517305129176e-05,0.0248339444360471,0.0035936124703813267,2.598818759362936e-10,3.346293834460711e-07,0.0,0.0,3.712312757816594e-05,0.864854339917902,0.005436522109982784,4.9358362391340575e-06,3.4284332910524263e-10,0.06237531560221266,8.233559502491405e-09,5.671767089493904e-13
0.00021071547381368449,0.04813658495077032,3.5559036370914685e-15,4.291626320450985e-09,1.3190288926053404e-12,2.629566691405657e-10,0.054,2.0887805088646918e-05,0.024833991822274575,0.003593561841550274,2.5960516696000494e-10,3.3427162539070115e-07,0.0,0.0,3.708344606358278e-05,0.8648542846971686,0.00543654184268617,4.946051188824087e-06,3.4396292126353436e-10,0.062375302806904745,8.267770683706214e-09,5.659615403816008e-13
0.00021114940084550143,0.04813658495077032,3.5483186808911946e-15,4.286329280006943e-09,1.3188067781906084e-12,2.6265682843261e-10,0.054,2.093109227314609e-05,0.024834039015643284,0.003593511185681508,2.5932998153160585e-10,3.339158371031755e-07,0.0,0.0,3.704398304092918e-05,0.8648542295941664,0.005436561533310999,4.956265850609279e-06,3.4508298327649896e-10,0.0623752900376676,8.302052353944538e-09,5.647543645338034e-13
0.00021158332787731836,0.04813658495077032,3.5407835021772467e-15,4.281062578992123e-09,1.3185857842199693e-12,2.623586821258188e-10,0.054,2.097437885797286e-05,0.024834086017422798,0.003593460502960189,2.5905630960375674e-10,3.335620055933083e-07,0.0,0.0,3.7004737069368105e-05,0.8648541746081226,0.005436581182133369,4.9664802243405065e-06,3.4620350973556233e-10,0.062375277294330234,8.336404509964862e-09,5.635551157992677e-13
0.0002120172549091353,0.04813658495077032,3.5332976934564927e-15,4.275826003749025e-09,1.3183659034241087e-12,2.620622186375743e-10,0.054,2.1017664842477792e-05,0.024834132828872275,0.003593409793569966,2.5878414121185635e-10,3.3321011797718576e-07,0.0,0.0,3.69657067198491e-05,0.8648541197382713,0.005436600789427118,4.976694309869699e-06,3.473244952571102e-10,0.062375264576723044,8.370827148524819e-09,5.623637292402798e-13
0.00021245118194095224,0.04813658495077032,3.5258608513634277e-15,4.270619342502808e-09,1.318147128567607e-12,2.617674264841863e-10,0.054,2.106095022601587e-05,0.024834179451240623,0.0035933590576929866,2.5851346647231025e-10,3.328601614760916e-07,0.0,0.0,3.692689057498924e-05,0.8648540649838526,0.005436620355463846,4.986908107049839e-06,3.4844593448247203e-10,0.062375251884677844,8.405320266381184e-09,5.611801405782288e-13
0.00021288510897276918,0.04813658495077032,3.5184725766196274e-15,4.265442385325617e-09,1.3179294524432073e-12,2.6147429427969333e-10,0.054,2.1104235007946378e-05,0.024834225885766534,0.0035933082955099172,2.582442755819057e-10,3.325121234154433e-07,0.0,0.0,3.688828722895581e-05,0.8648540103441126,0.005436639880512942,4.997121615734938e-06,3.4956782207790233e-10,0.062375239218027775,8.439883860289894e-09,5.600042861849017e-13
0.00021331903600458612,0.04813658495077032,3.5111324739883895e-15,4.260294924139532e-09,1.3177128679610146e-12,2.611828107350116e-10,0.054,2.1147519187632955e-05,0.024834272133678666,0.003593257507199954,2.579765588176686e-10,3.3216599122375053e-07,0.0,0.0,3.684989528734989e-05,0.8648539558183039,0.005436659364841605,5.0073348357800425e-06,3.506901527345612e-10,0.06237522657660738,8.474517927006049e-09,5.588361030768237e-13
0.00021375296303640306,0.04813658495077032,3.5038401522090016e-15,4.255176752695832e-09,1.3174973680684943e-12,2.608929646569461e-10,0.054,2.119080276444348e-05,0.024834318196195672,0.0035932066929408413,2.57710306535246e-10,3.3182175243157103e-07,0.0,0.0,3.6811713367090636e-05,0.8648539014056847,0.005436678808714858,5.017547767041217e-06,3.5181292116849516e-10,0.0623752139602525,8.509222463283923e-09,5.576755289062013e-13
0.00021418689006822,0.04813658495077032,3.496595223959334e-15,4.250087666532301e-09,1.3172829457103352e-12,2.6060474494695715e-10,0.054,2.1234085737750084e-05,0.024834364074526348,0.003593155852908883,2.5744550916820034e-10,3.3147939467047404e-07,0.0,0.0,3.6773740096301445e-05,0.8648538471055199,0.005436698212395584,5.0277604093755365e-06,3.5293612212061663e-10,0.062375201368800336,8.543997465876965e-09,5.565225019519544e-13
0.00021462081710003694,0.04813658495077032,3.4893973058174614e-15,4.245027462970965e-09,1.3170695939685784e-12,2.6031814060030335e-10,0.054,2.12773681069291e-05,0.024834409769869722,0.00359310498727896,2.571821572279539e-10,3.311389056720383e-07,0.0,0.0,3.6735974114197386e-05,0.8648537929170798,0.0054367175761445355,5.037972762641086e-06,3.5405975035668265e-10,0.06237518880208942,8.57884293153782e-09,5.553769611143359e-13
0.00021505474413185388,0.04813658495077032,3.482246018192056e-15,4.2399959411099175e-09,1.3168573059796448e-12,2.60033140705197e-10,0.054,2.1320649871361026e-05,0.024834455283415137,0.0035930540962245423,2.569202413021861e-10,3.308002732668495e-07,0.0,0.0,3.669841407097428e-05,0.8648537388396407,0.005436736900220367,5.0481848266969455e-06,3.551838006672735e-10,0.062375176259959544,8.613758857018312e-09,5.542388459067277e-13
0.00021548867116367082,0.04813658495077032,3.475140985287236e-15,4.234992901778915e-09,1.3166460748262394e-12,2.5974973444157297e-10,0.054,2.136393103043051e-05,0.02483450061634234,0.003593003179917704,2.5665975205415524e-10,3.304634853834986e-07,0.0,0.0,3.666105862769896e-05,0.8648536848724844,0.005436756184879641,5.058396601403178e-06,3.5630826786776953e-10,0.062375163742251806,8.648745239069471e-09,5.53108096446717e-13
0.00021592259819548776,0.04813658495077032,3.4680818350734637e-15,4.230018147528416e-09,1.3164358937496561e-12,2.5946791108019043e-10,0.054,2.1407211583526297e-05,0.024834545769821637,0.003592952238529136,2.564006802228006e-10,3.3012853004761984e-07,0.0,0.0,3.662390645620099e-05,0.8648536310148992,0.005436775430376862,5.0686080866208344e-06,3.574331467983281e-10,0.0623751512488086,8.683802074441542e-09,5.519846534508331e-13
0.0002163565252273047,0.04813658495077032,3.461068199212263e-15,4.225071482631072e-09,1.3162267560917121e-12,2.5918765998192856e-10,0.054,2.1450491530041197e-05,0.024834590745013915,0.003592901272228161,2.5614301662092255e-10,3.2979539538092355e-07,0.0,0.0,3.6586956238965274e-05,0.8648535772661788,0.005436794636964494,5.0788192822119275e-06,3.5855843232385954e-10,0.06237513877947357,8.718929359883973e-09,5.508684582269702e-13
0.00021679045225912164,0.04813658495077032,3.4540997130215e-15,4.220152713040523e-09,1.3160186550589162e-12,2.5890897059658577e-10,0.054,2.1493770869372058e-05,0.024834635543070766,0.003592850281182748,2.558867521345679e-10,3.294640696002246e-07,0.0,0.0,3.655020666902638e-05,0.8648535236256223,0.005436813804892977,5.089030188039447e-06,3.5968411933400147e-10,0.06237512633409161,8.754127092145436e-09,5.4975945266572e-13
0.00021722437929093857,0.04813658495077032,3.447176015459055e-15,4.215261646371383e-09,1.3158115840245277e-12,2.586318324619089e-10,0.054,2.1537049600919753e-05,0.024834680165134584,0.0035927992655595234,2.55631877723583e-10,3.291345410165159e-07,0.0,0.0,3.6513656449863876e-05,0.8648534700925348,0.005436832934410746,5.099240803967332e-06,3.608102027430944e-10,0.06237511391250885,8.789395267973835e-09,5.486575792352634e-13
0.00021765830632275551,0.04813658495077032,3.4402967490404668e-15,4.210398091905846e-09,1.3156055365675996e-12,2.583562352030238e-10,0.054,2.158032772408909e-05,0.02483472461233865,0.003592748225523786,2.5537838441929837e-10,3.2880679803404286e-07,0.0,0.0,3.647730429529904e-05,0.8648534166662264,0.00543685202576426,5.109451129860474e-06,3.6193667749015467e-10,0.06237510151457269,8.824733884116303e-09,5.475627809741492e-13
0.00021809223335457245,0.04813658495077032,3.4334615598014387e-15,4.205561860558289e-09,1.3154005060120268e-12,2.5808216853129967e-10,0.054,2.162360523828886e-05,0.02483476888580723,0.003592697161239518,2.5512626332377203e-10,3.284808291493563e-07,0.0,0.0,3.6441148929392756e-05,0.8648533633460136,0.005436871079198014,5.119661165584701e-06,3.630635385388475e-10,0.062375089140131665,8.860142937319217e-09,5.464750014829758e-13
0.0002185261603863894,0.04813658495077032,3.42667009729896e-15,4.200752764849426e-09,1.3151964858047748e-12,2.578096222432728e-10,0.054,2.1666882142931716e-05,0.024834812986655644,0.003592646072869402,2.5487550561137616e-10,3.281566229504217e-07,0.0,0.0,3.6405189086344694e-05,0.864853310131217,0.005436890094954558,5.129870911006782e-06,3.641907808774599e-10,0.06237507678903558,8.895622424328202e-09,5.453941849196114e-13
0.00021896008741820633,0.04813658495077032,3.4199220145209518e-15,4.195970618913964e-09,1.3149934698128164e-12,2.57538586220205e-10,0.054,2.1710158437434237e-05,0.02483485691599037,0.003592594960574828,2.5462610252578005e-10,3.278341681157349e-07,0.0,0.0,3.636942351039352e-05,0.8648532570211639,0.005436909073274515,5.140080365994409e-06,3.6531839951887116e-10,0.06237506446113541,8.931172341888133e-09,5.443202759921048e-13
0.00021935062174684158,0.04813658495077032,3.4138855456081474e-15,4.191689577285508e-09,1.3148116085540644e-12,2.5729593678029887e-10,0.054,2.1749106580337395e-05,0.024834896306654863,0.003592548939186662,2.5440279077209554e-10,3.2754544689594184e-07,0.0,0.0,3.6337399560530456e-05,0.8648532093111198,0.0054369261219515425,5.1492686270532045e-06,3.663335739329747e-10,0.06237505338573555,8.963227483122179e-09,5.433596187241413e-13
0.00021974115607547684,0.04813658495077032,3.4078836877540883e-15,4.187430082420838e-09,1.3146305507512942e-12,2.5705449526715155e-10,0.054,2.1788054228137482e-05,0.024834935560076765,0.0035925028986652442,2.5418056294314037e-10,3.272581270556518e-07,0.0,0.0,3.630553105639152e-05,0.8648531616848932,0.005436943140671046,5.158456652658507e-06,3.6734904553164864e-10,0.062375042328897644,8.995339668091223e-09,5.424044727472904e-13
0.0002201316904041121,0.04813658495077032,3.4019161949862894e-15,4.183192002081778e-09,1.3144502919320096e-12,2.5681425447634075e-10,0.054,2.182700138041709e-05,0.02483497467704467,0.003592456839125598,2.539594127980267e-10,3.269722005260257e-07,0.0,0.0,3.6273817102994956e-05,0.8648531141420047,0.005436960129604523,5.167644442715761e-06,3.6836481073026025e-10,0.06237503129051548,9.027508894420758e-09,5.414547988700658e-13
0.0002204831712998838,0.04813658495077032,3.3965746320882484e-15,4.179395930713573e-09,1.31428873828119e-12,2.565990584707339e-10,0.054,2.1862053393455752e-05,0.024835009766294866,0.0035924153693737445,2.537612939643409e-10,3.2671605130718584e-07,0.0,0.0,3.624540595123424e-05,0.8648530714242653,0.005436975394318357,5.175913252296033e-06,3.69279247487201e-10,0.06237502137166401,9.056509966517648e-09,5.406047389118226e-13
0.00022083465219565552,0.04813658495077032,3.391260531148585e-15,4.175617003825266e-09,1.314127824690805e-12,2.563848240805189e-10,0.054,2.1897105004485925e-05,0.02483504474621858,0.0035923738843923474,2.5356403854795553e-10,3.264610183786334e-07,0.0,0.0,3.621711862223977e-05,0.8648530287732984,0.005436990635166746,5.184181870938171e-06,3.7019391657896357e-10,0.0623750114675999,9.085557238461121e-09,5.397590518012988e-13
0.00022118613309142724,0.04813658495077032,3.3859737173072704e-15,4.1718551270935195e-09,1.3139675481233896e-12,2.5617154616348853e-10,0.054,2.1932156213208435e-05,0.024835079617379182,0.0035923323842635816,2.5336764209095367e-10,3.2620709597609166e-07,0.0,0.0,3.618895447664677e-05,0.8648529861887616,0.005437005852272206,5.1924502985744626e-06,3.71108815425683e-10,0.06237500157824727,9.114650708519185e-09,5.389177096774053e-13
0.00022153761398719895,0.04813658495077032,3.380714017063519e-15,4.168110206838958e-09,1.313807905172766e-12,2.559592196116579e-10,0.054,2.1967207019325668e-05,0.024835114380336438,0.0035922908690690994,2.531721001619408e-10,3.259542783718915e-07,0.0,0.0,3.6160912879152105e-05,0.8648529436703146,0.005437021045756469,5.200718535137574e-06,3.720239414579973e-10,0.06237499170353074,9.143790374959542e-09,5.380806848984305e-13
0.00022188909488297066,0.04813658495077032,3.3754812583114964e-15,4.1643821500183406e-09,1.3136488924888575e-12,2.5574783935061495e-10,0.054,2.200225742254162e-05,0.024835149035646577,0.003592249338890036,2.5297740835999055e-10,3.257025598747016e-07,0.0,0.0,3.613299319848257e-05,0.8648529012176184,0.005437036215740501,5.208986580560547e-06,3.7293929211703503e-10,0.062374981843375386,9.172976236049598e-09,5.372479500406211e-13
0.0002222054276891652,0.04813658495077032,3.3707946692445576e-15,4.161041240730229e-09,1.313506317499759e-12,2.5555840202740226e-10,0.054,2.2033802440711972e-05,0.024835180133844302,0.0035922119489837047,2.528029089817326e-10,3.2547694828889924e-07,0.0,0.0,3.610796920624057e-05,0.864852863066131,0.0054370498487327865,5.21642765796137e-06,3.7376329765955514e-10,0.06237497298162385,9.199283006023906e-09,5.365021340588854e-13
0.00022252176049535974,0.04813658495077032,3.366129640870164e-15,4.157713849038429e-09,1.3133642481963212e-12,2.5536972346472826e-10,0.054,2.206534713208018e-05,0.02483521114569611,0.0035921745470635924,2.526290914927366e-10,3.252522183006188e-07,0.0,0.0,3.608304300394818e-05,0.8648528249673858,0.005437063462874349,5.223868580436464e-06,3.745874812348608e-10,0.06237496413155261,9.22562719099734e-09,5.35759751184401e-13
0.00022283809330155428,0.04813658495077032,3.3614860505073354e-15,4.1543999084210945e-09,1.3132226821377145e-12,2.551818000324937e-10,0.054,2.2096891496433688e-05,0.024835242071600205,0.0035921371331877868,2.5245595274229137e-10,3.2502836583523827e-07,0.0,0.0,3.605821413965453e-05,0.8648527869211404,0.005437077058251788,5.231309347937795e-06,3.754118409992839e-10,0.06237495529310806,9.252008789706216e-09,5.35020781869006e-13
0.00022312279282712938,0.04813658495077032,3.357325047972096e-15,4.151428807884908e-09,1.3130957012802273e-12,2.550133115971221e-10,0.054,2.2125281144579404e-05,0.02483526983175592,0.0035921034505251876,2.523007055985892e-10,3.2482764554945255e-07,0.0,0.0,3.603595101431001e-05,0.8648527527242078,0.005437089278119338,5.238005906146917e-06,3.761539139106911e-10,0.0623749473484047,9.275784216243416e-09,5.343586120322716e-13
0.0002234074923527045,0.04813658495077032,3.353181223308297e-15,4.148468501246206e-09,1.3129691245789466e-12,2.5484542927848976e-10,0.054,2.215367052751831e-05,0.02483529752290185,0.0035920697582671455,2.521460034223673e-10,3.246276298376043e-07,0.0,0.0,3.601376604287414e-05,0.8648527185694304,0.005437101482920139,5.2447023387538955e-06,3.7689612671307866e-10,0.06237493941303706,9.299589945961094e-09,5.33699177398251e-13
0.0002236921918782796,0.04813658495077032,3.3490544888549347e-15,4.145518940848525e-09,1.3128429504091478e-12,2.5467815047467064e-10,0.054,2.218205964509754e-05,0.024835325145323637,0.0035920360564553233,2.5199184395334544e-10,3.244283157770576e-07,0.0,0.0,3.599165890117218e-05,0.8648526844566341,0.005437113672716308,5.251398645724209e-06,3.7763847807663695e-10,0.06237493148696669,9.323425977937624e-09,5.330424639998461e-13
0.0002239768914038547,0.04813658495077032,3.3449447575018647e-15,4.142580079298651e-09,1.3127171771265522e-12,2.545114725975971e-10,0.054,2.2210448497164885e-05,0.024835352699305473,0.003592002345131178,2.518382249425963e-10,3.242297004600592e-07,0.0,0.0,3.596962926668012e-05,0.8648526503856465,0.005437125847569646,5.258094827023495e-06,3.7838096667603883e-10,0.062374923570155325,9.347292311251267e-09,5.323884579583596e-13
0.0002242615909294298,0.04813658495077032,3.3408519426878415e-15,4.139651869462148e-09,1.3125918030775327e-12,2.5434539307293197e-10,0.054,2.2238837083568775e-05,0.02483538018513008,0.0035919686243359493,2.5168514415257277e-10,3.2403178099364606e-07,0.0,0.0,3.5947676818514455e-05,0.864852616356295,0.005437138007541637,5.264790882617544e-06,3.791235911904357e-10,0.062374915662564874,9.371188944980145e-09,5.317371454825906e-13
0.0002245462904550049,0.04813658495077032,3.3367759583963003e-15,4.136734264461266e-09,1.3124668266327331e-12,2.541799093399714e-10,0.054,2.2267225404158272e-05,0.024835407603078757,0.003591934894110673,2.515325993571133e-10,3.2383455449955204e-07,0.0,0.0,3.592580123742176e-05,0.8648525823684087,0.0054371501526934585,5.271486812472304e-06,3.798663503034522e-10,0.06237490776415745,9.39511587820227e-09,5.310885128681183e-13
0.00022483098998058002,0.04813658495077032,3.332716719151287e-15,4.133827217674245e-09,1.3123422461618952e-12,2.5401501885156685e-10,0.054,2.2295613458783117e-05,0.024835434953431396,0.0035919011544961743,2.513805883413369e-10,3.2363801811411653e-07,0.0,0.0,3.5904002205768493e-05,0.8648525484218172,0.005437162283085972,5.278182616553872e-06,3.806092427031825e-10,0.06237489987489537,9.419073109995531e-09,5.304425464967621e-13
0.00022511568950615512,0.04813658495077032,3.328674140013365e-15,4.1309306827335015e-09,1.3122180600447754e-12,2.538507190740327e-10,0.054,2.2324001247293655e-05,0.02483546223646644,0.003591867405533071,2.512291089016033e-10,3.2344216898819196e-07,0.0,0.0,3.5882279407530885e-05,0.8648525145163513,0.005437174398779733,5.284878294828499e-06,3.81352267082185e-10,0.062374891994741125,9.443060639437687e-09,5.297992328358829e-13
0.00022540038903173023,0.04813658495077032,3.324648136575508e-15,4.128044613523501e-09,1.312094266670941e-12,2.5368700748705513e-10,0.054,2.2352388769540895e-05,0.024835489452460936,0.0035918336472617776,2.510781588454207e-10,3.2324700428705287e-07,0.0,0.0,3.5860632528284726e-05,0.8648524806518422,0.005437186499834987,5.29157384726259e-06,3.820954221374779e-10,0.06237488412365739,9.467078465606392e-09,5.291585584377221e-13
0.0002259697880828804,0.04813658495077032,3.3166455218101182e-15,4.122303689084742e-09,1.3118478517441682e-12,2.5336133886986983e-10,0.054,2.2409163014652583e-05,0.02483554368442946,0.0035917661029552517,2.507778381690902e-10,3.228587168918043e-07,0.0,0.0,3.581756527700859e-05,0.8648524130450247,0.005437210658269458,5.304964574475536e-06,3.835821190872782e-10,0.06237486840855318,9.515205004433402e-09,5.278850740591542e-13
0.0002265391871340306,0.04813658495077032,3.308708210095945e-15,4.116604080414555e-09,1.3116029886473331e-12,2.5303799310169044e-10,0.054,2.2465936192938757e-05,0.024835597651525487,0.0035916985218958403,2.5047960899285013e-10,3.2247313353560846e-07,0.0,0.0,3.577479796816145e-05,0.864852345600033,0.00543723475886531,5.3183547979269505e-06,3.850693232177442e-10,0.062374852729287986,9.563452719095335e-09,5.26621987452598e-13
0.00022710858618518078,0.04813658495077032,3.3008355449391708e-15,4.1109454274992095e-09,1.3113596647727155e-12,2.52716950492667e-10,0.054,2.2522708303229927e-05,0.02483565135591553,0.003591630904399585,2.5018345417129075e-10,3.220902320507572e-07,0.0,0.0,3.5732328142926266e-05,0.864852278315549,0.00543725880209369,5.331744517353464e-06,3.865570242650863e-10,0.062374837085570026,9.61182160220908e-09,5.253691940274264e-13
0.00022767798523633096,0.04813658495077032,3.2930268779876355e-15,4.1053273742013885e-09,1.311117867636196e-12,2.523981915587168e-10,0.054,2.2579479344366475e-05,0.024835704799744365,0.003591563250779356,2.498893567308937e-10,3.217099904918073e-07,0.0,0.0,3.5690153367138215e-05,0.864852211190268,0.005437282788421017,5.345133732494057e-06,3.880452120364073e-10,0.06237482147711041,9.660311646389655e-09,5.241265904910453e-13
0.00022824738428748115,0.04813658495077032,3.2852815689093774e-15,4.099749568209006e-09,1.310877584877414e-12,2.5208169701887095e-10,0.054,2.263624931519857e-05,0.02483575798513535,0.0035914955613448973,2.4959729986791514e-10,3.2133238713283373e-07,0.0,0.0,3.564827123098007e-05,0.8648521442228976,0.005437306718309045,5.358522443090059e-06,3.895338764095409e-10,0.06237480590362321,9.70892284425025e-09,5.228940748295289e-13
0.00022881678333863133,0.04813658495077032,3.2775989852732327e-15,4.094211660984991e-09,1.3106388042570092e-12,2.517674477926614e-10,0.054,2.2693018214586046e-05,0.024835810914190612,0.003591427836402867,2.4930726694630553e-10,3.2095740046472164e-07,0.0,0.0,3.5606679348681826e-05,0.8648520774121589,0.00543733059221492,5.371910648885103e-06,3.910230073328884e-10,0.06237479036482525,9.757655188402224e-09,5.216715462885867e-13
0.00022938618238978152,0.04813658495077032,3.269978502431508e-15,4.088713307717187e-09,1.3104015136556356e-12,2.514554249975452e-10,0.054,2.2749786041398293e-05,0.02483586358899139,0.003591360076256868,2.4901924149563505e-10,3.205850091924985e-07,0.0,0.0,3.556537535822484e-05,0.8648520107567854,0.00543735441059124,5.385298349625115e-06,3.925125948252531e-10,0.062374774860436286,9.80650867145515e-09,5.204589053548302e-13
0.0002299555814409317,0.04813658495077032,3.2624195034046822e-15,4.0832541672692995e-09,1.3101657010726307e-12,2.511456099463682e-10,0.054,2.2806552794514202e-05,0.024835916011598222,0.0035912922812074925,2.4873320720906026e-10,3.202151922327052e-07,0.0,0.0,3.552435692105032e-05,0.8648519442555238,0.005437378173886098,5.398685545058287e-06,3.940026289756707e-10,0.06237475939017876,9.855483286016813e-09,5.192560537373726e-13
0.00023052498049208188,0.04813658495077032,3.254921378768092e-15,4.077833902132794e-09,1.3099313546243094e-12,2.508379841448704e-10,0.054,2.2863318472822036e-05,0.024835968184051243,0.0035912244515523533,2.484491479413268e-10,3.1984792871080723e-07,0.0,0.0,3.5483621721772046e-05,0.8648518779071322,0.005437401882543153,5.412072234935059e-06,3.954930999432376e-10,0.062374743953777914,9.90457902469324e-09,5.180628943497574e-13
0.00023109437954323207,0.04813658495077032,3.2474835265406227e-15,4.072452178379345e-09,1.3096984625427675e-12,2.505325292892287e-10,0.054,2.292008307521933e-05,0.024836020108370407,0.003591156587586126,2.481670477067938e-10,3.1948319795864383e-07,0.0,0.0,3.544316746789362e-05,0.8648518117103824,0.005437425537001678,5.425458419008089e-06,3.9698399795693693e-10,0.0623747285509617,9.953795880088729e-09,5.168793312921957e-13
